image_name,image_path,released_year,viewpoint,bbox,make,model,type
e2f19673fc8d1f,dataset/image/45/1033/2011/e2f19673fc8d1f.jpg,2011,front,"[148.0, 120.0, 642.0, 496.0]",Zoyte,Zotye Z200,sedan
7966d62621a43a,dataset/image/45/1033/2011/7966d62621a43a.jpg,2011,front,"[111.0, 92.0, 767.0, 602.0]",Zoyte,Zotye Z200,sedan
349d08d18ec8cb,dataset/image/45/1032/2013/349d08d18ec8cb.jpg,2013,rear,"[197.0, 133.0, 595.0, 482.0]",Zoyte,Zotye Z100,hatchback
bd384b5374ede2,dataset/image/45/1032/2013/bd384b5374ede2.jpg,2013,front,"[197.0, 140.0, 732.0, 596.0]",Zoyte,Zotye Z100,hatchback
04707745ce773a,dataset/image/45/1032/2013/04707745ce773a.jpg,2013,front,"[216.0, 191.0, 584.0, 496.0]",Zoyte,Zotye Z100,hatchback
0ffe550ce56c69,dataset/image/45/1032/2013/0ffe550ce56c69.jpg,2013,rear,"[189.0, 151.0, 570.0, 492.0]",Zoyte,Zotye Z100,hatchback
fccc57f6d13e69,dataset/image/45/1032/2013/fccc57f6d13e69.jpg,2013,front,"[199.0, 152.0, 608.0, 489.0]",Zoyte,Zotye Z100,hatchback
df57ddcce13a30,dataset/image/45/1032/2013/df57ddcce13a30.jpg,2013,rear,"[200.0, 141.0, 612.0, 508.0]",Zoyte,Zotye Z100,hatchback
f42b45d391531f,dataset/image/45/1032/2013/f42b45d391531f.jpg,2013,rear,"[167.0, 93.0, 652.0, 517.0]",Zoyte,Zotye Z100,hatchback
32d6f516bfef4e,dataset/image/45/1032/2013/32d6f516bfef4e.jpg,2013,rear,"[107.0, 24.0, 679.0, 515.0]",Zoyte,Zotye Z100,hatchback
04ec7a67ba2af0,dataset/image/45/1032/2013/04ec7a67ba2af0.jpg,2013,front,"[172.0, 147.0, 605.0, 479.0]",Zoyte,Zotye Z100,hatchback
20587fdfabcf9e,dataset/image/45/1032/2013/20587fdfabcf9e.jpg,2013,rear,"[219.0, 141.0, 587.0, 471.0]",Zoyte,Zotye Z100,hatchback
4a2a8ad485c0cd,dataset/image/45/1032/2013/4a2a8ad485c0cd.jpg,2013,front,"[136.0, 80.0, 651.0, 495.0]",Zoyte,Zotye Z100,hatchback
4499104a2d0d39,dataset/image/45/1032/2013/4499104a2d0d39.jpg,2013,front,"[123.0, 63.0, 666.0, 493.0]",Zoyte,Zotye Z100,hatchback
f65dbd69dbd0e7,dataset/image/45/1032/2013/f65dbd69dbd0e7.jpg,2013,front,"[206.0, 171.0, 590.0, 492.0]",Zoyte,Zotye Z100,hatchback
e5f8f5d63fff48,dataset/image/45/1032/2013/e5f8f5d63fff48.jpg,2013,rear,"[148.0, 20.0, 633.0, 436.0]",Zoyte,Zotye Z100,hatchback
bfb526c2485b43,dataset/image/45/1032/2013/bfb526c2485b43.jpg,2013,rear,"[167.0, 109.0, 632.0, 522.0]",Zoyte,Zotye Z100,hatchback
66459a2428558e,dataset/image/45/1032/2013/66459a2428558e.jpg,2013,rear,"[187.0, 138.0, 713.0, 605.0]",Zoyte,Zotye Z100,hatchback
8c988c89497847,dataset/image/45/1032/2013/8c988c89497847.jpg,2013,rear,"[200.0, 183.0, 591.0, 533.0]",Zoyte,Zotye Z100,hatchback
70fe08b76255b1,dataset/image/45/1032/2013/70fe08b76255b1.jpg,2013,front,"[157.0, 104.0, 638.0, 495.0]",Zoyte,Zotye Z100,hatchback
ee9d80eb1acb56,dataset/image/45/1032/2013/ee9d80eb1acb56.jpg,2013,front,"[214.0, 105.0, 620.0, 475.0]",Zoyte,Zotye Z100,hatchback
ec07f0c31226f1,dataset/image/45/1032/2013/ec07f0c31226f1.jpg,2013,front,"[130.0, 69.0, 710.0, 460.0]",Zoyte,Zotye Z100,hatchback
044da2734a28fb,dataset/image/45/1032/2013/044da2734a28fb.jpg,2013,front,"[164.0, 133.0, 767.0, 618.0]",Zoyte,Zotye Z100,hatchback
12655cd0ad95ee,dataset/image/45/1032/2013/12655cd0ad95ee.jpg,2013,front,"[159.0, 109.0, 654.0, 531.0]",Zoyte,Zotye Z100,hatchback
4b5c400140275c,dataset/image/45/1032/2013/4b5c400140275c.jpg,2013,rear,"[203.0, 150.0, 589.0, 492.0]",Zoyte,Zotye Z100,hatchback
e312e2d005ccac,dataset/image/45/1032/2013/e312e2d005ccac.jpg,2013,front,"[62.0, 107.0, 722.0, 682.0]",Zoyte,Zotye Z100,hatchback
37d0689acbf464,dataset/image/45/1032/2013/37d0689acbf464.jpg,2013,rear,"[22.0, 188.0, 724.0, 685.0]",Zoyte,Zotye Z100,hatchback
f2e6c56c376a47,dataset/image/45/1032/2013/f2e6c56c376a47.jpg,2013,front,"[190.0, 132.0, 606.0, 473.0]",Zoyte,Zotye Z100,hatchback
31a55ea3b09f0d,dataset/image/45/1032/2013/31a55ea3b09f0d.jpg,2013,front,"[72.0, 19.0, 628.0, 550.0]",Zoyte,Zotye Z100,hatchback
845efb398ab644,dataset/image/45/1032/2013/845efb398ab644.jpg,2013,front,"[194.0, 154.0, 591.0, 490.0]",Zoyte,Zotye Z100,hatchback
c2e83ee1ff406b,dataset/image/45/1032/2013/c2e83ee1ff406b.jpg,2013,front,"[208.0, 178.0, 591.0, 499.0]",Zoyte,Zotye Z100,hatchback
5778cd5adbbeed,dataset/image/45/1035/2013/5778cd5adbbeed.jpg,2013,front,"[170.0, 147.0, 744.0, 553.0]",Zoyte,Zotye Z300,sedan
9fb3b34e5c004b,dataset/image/45/1035/2013/9fb3b34e5c004b.jpg,2013,rear,"[180.0, 118.0, 738.0, 567.0]",Zoyte,Zotye Z300,sedan
332159f54827cd,dataset/image/45/1035/2014/332159f54827cd.jpg,2014,front,"[119.0, 79.0, 686.0, 506.0]",Zoyte,Zotye Z300,sedan
f82077711189bd,dataset/image/45/1035/2014/f82077711189bd.jpg,2014,rear,"[153.0, 115.0, 639.0, 520.0]",Zoyte,Zotye Z300,sedan
79a422feb1b60d,dataset/image/45/1035/2014/79a422feb1b60d.jpg,2014,rear,"[198.0, 140.0, 715.0, 571.0]",Zoyte,Zotye Z300,sedan
2df300a67f2dc0,dataset/image/45/1035/2014/2df300a67f2dc0.jpg,2014,front,"[250.0, 121.0, 563.0, 334.0]",Zoyte,Zotye Z300,sedan
6149d833490231,dataset/image/45/1035/2014/6149d833490231.jpg,2014,front,"[164.0, 175.0, 574.0, 446.0]",Zoyte,Zotye Z300,sedan
75e8da47c2cc81,dataset/image/45/1035/2014/75e8da47c2cc81.jpg,2014,front,"[89.0, 20.0, 670.0, 522.0]",Zoyte,Zotye Z300,sedan
b26b4f9bbf3ad0,dataset/image/45/1035/2014/b26b4f9bbf3ad0.jpg,2014,rear,"[148.0, 174.0, 643.0, 498.0]",Zoyte,Zotye Z300,sedan
738b6a5ab7e45a,dataset/image/45/1035/2014/738b6a5ab7e45a.jpg,2014,rear,"[60.0, 1.0, 642.0, 398.0]",Zoyte,Zotye Z300,sedan
5463d206da9591,dataset/image/45/1035/2014/5463d206da9591.jpg,2014,front,"[121.0, 61.0, 801.0, 559.0]",Zoyte,Zotye Z300,sedan
36babc646a5db6,dataset/image/45/1035/2014/36babc646a5db6.jpg,2014,rear,"[142.0, 91.0, 649.0, 472.0]",Zoyte,Zotye Z300,sedan
5a8d5d68e9f677,dataset/image/45/1035/2014/5a8d5d68e9f677.jpg,2014,rear,"[147.0, 73.0, 637.0, 420.0]",Zoyte,Zotye Z300,sedan
8c2478d714a6bf,dataset/image/45/1035/2014/8c2478d714a6bf.jpg,2014,rear,"[116.0, 78.0, 672.0, 476.0]",Zoyte,Zotye Z300,sedan
524ca26d312571,dataset/image/45/1035/2014/524ca26d312571.jpg,2014,rear,"[125.0, 113.0, 795.0, 626.0]",Zoyte,Zotye Z300,sedan
38a8bff7ff7ccc,dataset/image/45/1035/2014/38a8bff7ff7ccc.jpg,2014,front,"[144.0, 69.0, 639.0, 444.0]",Zoyte,Zotye Z300,sedan
afecaa4f59fd34,dataset/image/45/1035/2014/afecaa4f59fd34.jpg,2014,rear,"[68.0, 36.0, 720.0, 563.0]",Zoyte,Zotye Z300,sedan
9d4c61c858ae9c,dataset/image/45/1035/2014/9d4c61c858ae9c.jpg,2014,front,"[136.0, 53.0, 650.0, 494.0]",Zoyte,Zotye Z300,sedan
6f130a1ae8c3fb,dataset/image/45/1035/2014/6f130a1ae8c3fb.jpg,2014,front,"[155.0, 91.0, 652.0, 479.0]",Zoyte,Zotye Z300,sedan
2c262d431cef55,dataset/image/45/1035/2014/2c262d431cef55.jpg,2014,front,"[176.0, 47.0, 584.0, 402.0]",Zoyte,Zotye Z300,sedan
4715124b64bb88,dataset/image/45/1035/2014/4715124b64bb88.jpg,2014,front,"[124.0, 12.0, 592.0, 381.0]",Zoyte,Zotye Z300,sedan
3ce95c149749ea,dataset/image/45/1035/2014/3ce95c149749ea.jpg,2014,front,"[88.0, 45.0, 722.0, 496.0]",Zoyte,Zotye Z300,sedan
1fcb51a49a4945,dataset/image/45/1035/2014/1fcb51a49a4945.jpg,2014,front,"[206.0, 175.0, 716.0, 563.0]",Zoyte,Zotye Z300,sedan
e4b16259aa804e,dataset/image/45/1035/2014/e4b16259aa804e.jpg,2014,front,"[123.0, 148.0, 701.0, 544.0]",Zoyte,Zotye Z300,sedan
6f4cea9d2e86e6,dataset/image/45/1035/2012/6f4cea9d2e86e6.jpg,2012,front,"[191.0, 194.0, 704.0, 560.0]",Zoyte,Zotye Z300,sedan
6709b2020017e8,dataset/image/45/1035/2012/6709b2020017e8.jpg,2012,front,"[194.0, 80.0, 582.0, 343.0]",Zoyte,Zotye Z300,sedan
16a0fc2ad17cdd,dataset/image/45/1035/2012/16a0fc2ad17cdd.jpg,2012,rear,"[227.0, 212.0, 685.0, 537.0]",Zoyte,Zotye Z300,sedan
aa783a9c17a7dc,dataset/image/45/1035/2012/aa783a9c17a7dc.jpg,2012,front,"[105.0, 9.0, 701.0, 497.0]",Zoyte,Zotye Z300,sedan
d214cd48a92b81,dataset/image/45/1035/2012/d214cd48a92b81.jpg,2012,front,"[125.0, 95.0, 722.0, 525.0]",Zoyte,Zotye Z300,sedan
831ff11be80195,dataset/image/45/1035/2012/831ff11be80195.jpg,2012,front,"[245.0, 192.0, 549.0, 423.0]",Zoyte,Zotye Z300,sedan
794313ee577103,dataset/image/45/1035/2012/794313ee577103.jpg,2012,front,"[175.0, 132.0, 607.0, 454.0]",Zoyte,Zotye Z300,sedan
d23622e8dc6ebe,dataset/image/45/1028/2009/d23622e8dc6ebe.jpg,2009,front,"[134.0, 1.0, 752.0, 567.0]",Zoyte,Zotye M300,MPV
0e4753ab37bd75,dataset/image/45/1028/2009/0e4753ab37bd75.jpg,2009,rear,"[101.0, 30.0, 696.0, 551.0]",Zoyte,Zotye M300,MPV
2d18bac2fd399a,dataset/image/45/1028/2009/2d18bac2fd399a.jpg,2009,rear,"[132.0, 2.0, 718.0, 519.0]",Zoyte,Zotye M300,MPV
b573d872eeb685,dataset/image/45/1028/2009/b573d872eeb685.jpg,2009,front,"[178.0, 137.0, 658.0, 537.0]",Zoyte,Zotye M300,MPV
de02b75788af3c,dataset/image/45/1028/2009/de02b75788af3c.jpg,2009,front,"[152.0, 54.0, 639.0, 446.0]",Zoyte,Zotye M300,MPV
f2d1cfb0319314,dataset/image/45/1028/2009/f2d1cfb0319314.jpg,2009,rear,"[152.0, 54.0, 654.0, 515.0]",Zoyte,Zotye M300,MPV
a88afd3819bcfc,dataset/image/45/1028/2009/a88afd3819bcfc.jpg,2009,front,"[162.0, 117.0, 754.0, 607.0]",Zoyte,Zotye M300,MPV
a0d6e2006cd0dd,dataset/image/45/1028/2009/a0d6e2006cd0dd.jpg,2009,rear,"[192.0, 114.0, 719.0, 604.0]",Zoyte,Zotye M300,MPV
96b8368850fd11,dataset/image/45/1028/2010/96b8368850fd11.jpg,2010,rear,"[184.0, 98.0, 596.0, 470.0]",Zoyte,Zotye M300,MPV
20b14d6bfaa7e7,dataset/image/45/1028/2010/20b14d6bfaa7e7.jpg,2010,rear,"[154.0, 81.0, 746.0, 625.0]",Zoyte,Zotye M300,MPV
0f7ce370f7007e,dataset/image/45/1028/2010/0f7ce370f7007e.jpg,2010,rear,"[118.0, 73.0, 663.0, 552.0]",Zoyte,Zotye M300,MPV
e2dda5d60ff879,dataset/image/45/1028/2010/e2dda5d60ff879.jpg,2010,front,"[177.0, 132.0, 627.0, 509.0]",Zoyte,Zotye M300,MPV
d7b9e2866e369e,dataset/image/45/1028/2010/d7b9e2866e369e.jpg,2010,front,"[154.0, 144.0, 642.0, 537.0]",Zoyte,Zotye M300,MPV
e6fdb3f2a74e52,dataset/image/45/1028/2010/e6fdb3f2a74e52.jpg,2010,rear,"[118.0, 38.0, 655.0, 527.0]",Zoyte,Zotye M300,MPV
ea7d981f212205,dataset/image/45/1028/2010/ea7d981f212205.jpg,2010,front,"[175.0, 102.0, 751.0, 604.0]",Zoyte,Zotye M300,MPV
bf8e61bba34d14,dataset/image/45/1028/2010/bf8e61bba34d14.jpg,2010,rear,"[216.0, 122.0, 623.0, 494.0]",Zoyte,Zotye M300,MPV
8dad7983158330,dataset/image/45/1028/2010/8dad7983158330.jpg,2010,front,"[163.0, 83.0, 646.0, 506.0]",Zoyte,Zotye M300,MPV
a08467ea5e81b4,dataset/image/45/1028/2010/a08467ea5e81b4.jpg,2010,front,"[121.0, 78.0, 663.0, 521.0]",Zoyte,Zotye M300,MPV
0e32fdf2d202af,dataset/image/45/1028/2010/0e32fdf2d202af.jpg,2010,front,"[117.0, 76.0, 781.0, 601.0]",Zoyte,Zotye M300,MPV
d7a34750cd6b03,dataset/image/45/1028/2010/d7a34750cd6b03.jpg,2010,rear,"[170.0, 124.0, 605.0, 526.0]",Zoyte,Zotye M300,MPV
a17bc790e0bfdf,dataset/image/45/1028/2010/a17bc790e0bfdf.jpg,2010,rear,"[153.0, 93.0, 656.0, 550.0]",Zoyte,Zotye M300,MPV
b55457e0013c1e,dataset/image/45/1028/2010/b55457e0013c1e.jpg,2010,front,"[117.0, 93.0, 654.0, 525.0]",Zoyte,Zotye M300,MPV
483d4b47bce8be,dataset/image/45/1028/2010/483d4b47bce8be.jpg,2010,front,"[136.0, 99.0, 657.0, 513.0]",Zoyte,Zotye M300,MPV
4142cd6de370e6,dataset/image/45/1028/2010/4142cd6de370e6.jpg,2010,front,"[137.0, 81.0, 664.0, 542.0]",Zoyte,Zotye M300,MPV
795dcc8e93b31e,dataset/image/45/1028/2010/795dcc8e93b31e.jpg,2010,front,"[154.0, 85.0, 646.0, 474.0]",Zoyte,Zotye M300,MPV
1d0a17879f14c0,dataset/image/45/1028/2011/1d0a17879f14c0.jpg,2011,front,"[119.0, 59.0, 914.0, 706.0]",Zoyte,Zotye M300,MPV
3c01cce4e19e88,dataset/image/45/1028/2011/3c01cce4e19e88.jpg,2011,rear,"[171.0, 75.0, 855.0, 716.0]",Zoyte,Zotye M300,MPV
a97fe4212f6cda,dataset/image/45/1027/2008/a97fe4212f6cda.jpg,2008,rear,"[218.0, 130.0, 672.0, 613.0]",Zoyte,Zotye 5008,SUV
392465b2a4e110,dataset/image/45/1027/2008/392465b2a4e110.jpg,2008,rear,"[217.0, 148.0, 636.0, 600.0]",Zoyte,Zotye 5008,SUV
ef3f1225e0cf6d,dataset/image/45/1027/2008/ef3f1225e0cf6d.jpg,2008,front,"[180.0, 150.0, 716.0, 627.0]",Zoyte,Zotye 5008,SUV
d8853835f9c388,dataset/image/45/1027/2008/d8853835f9c388.jpg,2008,front,"[182.0, 92.0, 705.0, 626.0]",Zoyte,Zotye 5008,SUV
2ac62e7c58a82c,dataset/image/45/1027/2010/2ac62e7c58a82c.jpg,2010,rear,"[141.0, 58.0, 608.0, 564.0]",Zoyte,Zotye 5008,SUV
ddd98110232356,dataset/image/45/1027/2010/ddd98110232356.jpg,2010,front,"[175.0, 86.0, 735.0, 626.0]",Zoyte,Zotye 5008,SUV
a54507e89bdf54,dataset/image/45/1027/2010/a54507e89bdf54.jpg,2010,front,"[144.0, 81.0, 661.0, 567.0]",Zoyte,Zotye 5008,SUV
3e8afd5682576f,dataset/image/45/1027/2010/3e8afd5682576f.jpg,2010,rear,"[201.0, 49.0, 640.0, 516.0]",Zoyte,Zotye 5008,SUV
3571b513b76eb1,dataset/image/45/1027/2010/3571b513b76eb1.jpg,2010,front,"[166.0, 63.0, 641.0, 528.0]",Zoyte,Zotye 5008,SUV
d263db4a16e24b,dataset/image/45/1027/2010/d263db4a16e24b.jpg,2010,front,"[182.0, 85.0, 629.0, 507.0]",Zoyte,Zotye 5008,SUV
52886d42baf5de,dataset/image/45/1027/2010/52886d42baf5de.jpg,2010,front,"[153.0, 80.0, 652.0, 564.0]",Zoyte,Zotye 5008,SUV
79369126e69c88,dataset/image/45/1027/2010/79369126e69c88.jpg,2010,front,"[212.0, 99.0, 580.0, 464.0]",Zoyte,Zotye 5008,SUV
518b5bca3b86d4,dataset/image/45/1027/2010/518b5bca3b86d4.jpg,2010,front,"[179.0, 45.0, 636.0, 488.0]",Zoyte,Zotye 5008,SUV
64c45821a74adb,dataset/image/45/1027/2010/64c45821a74adb.jpg,2010,front,"[191.0, 84.0, 723.0, 614.0]",Zoyte,Zotye 5008,SUV
f1f8e717d8bdd4,dataset/image/45/1027/2010/f1f8e717d8bdd4.jpg,2010,rear,"[168.0, 63.0, 654.0, 567.0]",Zoyte,Zotye 5008,SUV
779456c5228ca4,dataset/image/45/1027/2010/779456c5228ca4.jpg,2010,rear,"[182.0, 58.0, 729.0, 622.0]",Zoyte,Zotye 5008,SUV
6f7b077aa2b6d6,dataset/image/45/1027/2010/6f7b077aa2b6d6.jpg,2010,rear,"[186.0, 87.0, 626.0, 564.0]",Zoyte,Zotye 5008,SUV
430d529a41f13b,dataset/image/45/1027/2010/430d529a41f13b.jpg,2010,front,"[163.0, 42.0, 633.0, 529.0]",Zoyte,Zotye 5008,SUV
beb87ef5cef796,dataset/image/45/1027/2010/beb87ef5cef796.jpg,2010,rear,"[199.0, 73.0, 713.0, 626.0]",Zoyte,Zotye 5008,SUV
348c7839741617,dataset/image/45/1027/2010/348c7839741617.jpg,2010,rear,"[187.0, 57.0, 609.0, 519.0]",Zoyte,Zotye 5008,SUV
d2839350638627,dataset/image/45/1027/2010/d2839350638627.jpg,2010,rear,"[189.0, 135.0, 585.0, 567.0]",Zoyte,Zotye 5008,SUV
7ad23cdacb64a5,dataset/image/45/1027/2010/7ad23cdacb64a5.jpg,2010,front,"[201.0, 144.0, 603.0, 525.0]",Zoyte,Zotye 5008,SUV
7862a36d2d31c7,dataset/image/45/1027/2010/7862a36d2d31c7.jpg,2010,rear,"[240.0, 112.0, 581.0, 485.0]",Zoyte,Zotye 5008,SUV
02f6be9c9d1171,dataset/image/45/1027/5008/02f6be9c9d1171.jpg,5008,rear,"[200.0, 82.0, 582.0, 495.0]",Zoyte,Zotye 5008,SUV
4d6a8cb85ad346,dataset/image/45/1027/5008/4d6a8cb85ad346.jpg,5008,front,"[206.0, 103.0, 599.0, 500.0]",Zoyte,Zotye 5008,SUV
a0d75708a73e63,dataset/image/45/1027/2011/a0d75708a73e63.jpg,2011,front,"[211.0, 155.0, 592.0, 489.0]",Zoyte,Zotye 5008,SUV
efe78038ffc30d,dataset/image/45/1029/2013/efe78038ffc30d.jpg,2013,front,"[45.0, 51.0, 618.0, 453.0]",Zoyte,Zotye T200,SUV
6506026d4bae7a,dataset/image/45/1029/2013/6506026d4bae7a.jpg,2013,front,"[202.0, 126.0, 589.0, 495.0]",Zoyte,Zotye T200,SUV
40debaa31c5181,dataset/image/45/1029/2013/40debaa31c5181.jpg,2013,front,"[219.0, 97.0, 723.0, 611.0]",Zoyte,Zotye T200,SUV
81eef55c860039,dataset/image/45/1029/2013/81eef55c860039.jpg,2013,front,"[191.0, 112.0, 625.0, 527.0]",Zoyte,Zotye T200,SUV
f5f2dea3a8c3d1,dataset/image/45/1029/2013/f5f2dea3a8c3d1.jpg,2013,rear,"[196.0, 1.0, 723.0, 502.0]",Zoyte,Zotye T200,SUV
633f1de75800bf,dataset/image/45/1029/2013/633f1de75800bf.jpg,2013,front,"[227.0, 108.0, 786.0, 658.0]",Zoyte,Zotye T200,SUV
d41a9192ba07c2,dataset/image/45/1029/2013/d41a9192ba07c2.jpg,2013,front,"[209.0, 135.0, 588.0, 516.0]",Zoyte,Zotye T200,SUV
c6edb22e8a6bfe,dataset/image/45/1029/2013/c6edb22e8a6bfe.jpg,2013,rear,"[220.0, 89.0, 795.0, 707.0]",Zoyte,Zotye T200,SUV
ea90d0f5732c88,dataset/image/45/1029/2013/ea90d0f5732c88.jpg,2013,rear,"[222.0, 113.0, 595.0, 518.0]",Zoyte,Zotye T200,SUV
226727318795da,dataset/image/45/1029/2013/226727318795da.jpg,2013,rear,"[195.0, 70.0, 606.0, 513.0]",Zoyte,Zotye T200,SUV
b716abf4377166,dataset/image/45/1029/2013/b716abf4377166.jpg,2013,rear,"[182.0, 77.0, 597.0, 519.0]",Zoyte,Zotye T200,SUV
2ecf0bebaba419,dataset/image/45/1029/2013/2ecf0bebaba419.jpg,2013,front,"[163.0, 32.0, 646.0, 498.0]",Zoyte,Zotye T200,SUV
960b7eb181fe66,dataset/image/45/1029/2013/960b7eb181fe66.jpg,2013,front,"[214.0, 1.0, 770.0, 518.0]",Zoyte,Zotye T200,SUV
25f4df1f337772,dataset/image/45/1029/2013/25f4df1f337772.jpg,2013,rear,"[195.0, 98.0, 601.0, 521.0]",Zoyte,Zotye T200,SUV
5d438f99097c59,dataset/image/45/1029/2013/5d438f99097c59.jpg,2013,front,"[213.0, 135.0, 577.0, 512.0]",Zoyte,Zotye T200,SUV
89829031d8ba08,dataset/image/45/1029/2013/89829031d8ba08.jpg,2013,rear,"[193.0, 99.0, 619.0, 543.0]",Zoyte,Zotye T200,SUV
ec8053355e2fea,dataset/image/45/1029/2013/ec8053355e2fea.jpg,2013,front,"[185.0, 105.0, 601.0, 521.0]",Zoyte,Zotye T200,SUV
1642be9ddc8ff4,dataset/image/45/1029/2013/1642be9ddc8ff4.jpg,2013,rear,"[203.0, 98.0, 589.0, 515.0]",Zoyte,Zotye T200,SUV
9303f19dd74de1,dataset/image/45/1029/2013/9303f19dd74de1.jpg,2013,front,"[198.0, 110.0, 611.0, 512.0]",Zoyte,Zotye T200,SUV
19e416b9e225a9,dataset/image/45/1029/2013/19e416b9e225a9.jpg,2013,front,"[174.0, 47.0, 633.0, 486.0]",Zoyte,Zotye T200,SUV
f508e8a42441d7,dataset/image/45/1029/2013/f508e8a42441d7.jpg,2013,rear,"[185.0, 60.0, 614.0, 523.0]",Zoyte,Zotye T200,SUV
2251b5db655097,dataset/image/45/1029/2014/2251b5db655097.jpg,2014,rear,"[202.0, 73.0, 593.0, 494.0]",Zoyte,Zotye T200,SUV
f77397e2f597da,dataset/image/45/1029/2014/f77397e2f597da.jpg,2014,front,"[188.0, 71.0, 610.0, 491.0]",Zoyte,Zotye T200,SUV
372e8ba3ea3350,dataset/image/45/1029/2011/372e8ba3ea3350.jpg,2011,front,"[104.0, 54.0, 791.0, 626.0]",Zoyte,Zotye T200,SUV
69c783200a2777,dataset/image/45/1029/2011/69c783200a2777.jpg,2011,front,"[113.0, 47.0, 650.0, 510.0]",Zoyte,Zotye T200,SUV
7d5362cceb50b8,dataset/image/45/1029/2011/7d5362cceb50b8.jpg,2011,front,"[139.0, 9.0, 597.0, 437.0]",Zoyte,Zotye T200,SUV
b92df700122571,dataset/image/45/1029/2011/b92df700122571.jpg,2011,rear,"[164.0, 41.0, 752.0, 626.0]",Zoyte,Zotye T200,SUV
ef98e3588a5af3,dataset/image/45/1029/2011/ef98e3588a5af3.jpg,2011,rear,"[183.0, 97.0, 601.0, 530.0]",Zoyte,Zotye T200,SUV
eba584dee7cb96,dataset/image/45/1029/2011/eba584dee7cb96.jpg,2011,front,"[119.0, 10.0, 753.0, 599.0]",Zoyte,Zotye T200,SUV
a63cdaffdc9c8f,dataset/image/45/1029/2011/a63cdaffdc9c8f.jpg,2011,rear,"[173.0, 59.0, 645.0, 561.0]",Zoyte,Zotye T200,SUV
840c2a1447a60d,dataset/image/45/1030/2014/840c2a1447a60d.jpg,2014,front,"[233.0, 76.0, 632.0, 382.0]",Zoyte,Zotye T600,SUV
ea28a7b872f381,dataset/image/45/1030/2014/ea28a7b872f381.jpg,2014,front,"[167.0, 135.0, 742.0, 604.0]",Zoyte,Zotye T600,SUV
775689fbff079b,dataset/image/45/1030/2014/775689fbff079b.jpg,2014,rear,"[134.0, 5.0, 599.0, 398.0]",Zoyte,Zotye T600,SUV
22d44b402d6e79,dataset/image/45/1030/2014/22d44b402d6e79.jpg,2014,rear,"[222.0, 159.0, 581.0, 465.0]",Zoyte,Zotye T600,SUV
79f4d83164e8e4,dataset/image/45/1030/2014/79f4d83164e8e4.jpg,2014,front,"[210.0, 145.0, 590.0, 460.0]",Zoyte,Zotye T600,SUV
0173a531368d78,dataset/image/45/1030/2014/0173a531368d78.jpg,2014,rear,"[158.0, 148.0, 589.0, 494.0]",Zoyte,Zotye T600,SUV
0fc6ae164a4be8,dataset/image/45/1030/2014/0fc6ae164a4be8.jpg,2014,rear,"[144.0, 1.0, 658.0, 390.0]",Zoyte,Zotye T600,SUV
50d42996cb9e60,dataset/image/45/1030/2014/50d42996cb9e60.jpg,2014,front,"[158.0, 126.0, 606.0, 481.0]",Zoyte,Zotye T600,SUV
18e38ec8e2b25e,dataset/image/45/1030/2014/18e38ec8e2b25e.jpg,2014,front,"[218.0, 154.0, 683.0, 526.0]",Zoyte,Zotye T600,SUV
1723603bb1bb67,dataset/image/45/1030/2014/1723603bb1bb67.jpg,2014,front,"[37.0, 17.0, 712.0, 498.0]",Zoyte,Zotye T600,SUV
cffeac36a876d5,dataset/image/45/1030/2014/cffeac36a876d5.jpg,2014,front,"[216.0, 156.0, 573.0, 445.0]",Zoyte,Zotye T600,SUV
76b4f1cbd4bcd1,dataset/image/45/1030/2014/76b4f1cbd4bcd1.jpg,2014,rear,"[231.0, 165.0, 587.0, 470.0]",Zoyte,Zotye T600,SUV
f59c06d4dbf9e2,dataset/image/45/1030/2014/f59c06d4dbf9e2.jpg,2014,rear,"[216.0, 161.0, 591.0, 482.0]",Zoyte,Zotye T600,SUV
c711c32cdc9124,dataset/image/45/1030/2014/c711c32cdc9124.jpg,2014,front,"[146.0, 178.0, 619.0, 421.0]",Zoyte,Zotye T600,SUV
57920d6e9d2f44,dataset/image/45/1030/2014/57920d6e9d2f44.jpg,2014,front,"[214.0, 160.0, 591.0, 475.0]",Zoyte,Zotye T600,SUV
81364677ae9ce4,dataset/image/45/1030/2014/81364677ae9ce4.jpg,2014,rear,"[185.0, 130.0, 610.0, 492.0]",Zoyte,Zotye T600,SUV
988397b2909975,dataset/image/45/1030/2014/988397b2909975.jpg,2014,front,"[125.0, 14.0, 636.0, 473.0]",Zoyte,Zotye T600,SUV
079fa6fcd4b3d9,dataset/image/45/1030/2014/079fa6fcd4b3d9.jpg,2014,front,"[167.0, 239.0, 673.0, 626.0]",Zoyte,Zotye T600,SUV
116c7d098e3492,dataset/image/45/1030/2014/116c7d098e3492.jpg,2014,front,"[164.0, 140.0, 708.0, 595.0]",Zoyte,Zotye T600,SUV
c10584828e115c,dataset/image/45/1030/2014/c10584828e115c.jpg,2014,rear,"[157.0, 67.0, 644.0, 486.0]",Zoyte,Zotye T600,SUV
5e264355a61172,dataset/image/45/1030/2014/5e264355a61172.jpg,2014,front,"[125.0, 92.0, 657.0, 517.0]",Zoyte,Zotye T600,SUV
